Date,AAPL,BA,BAC,CAT,CVX,GOOGL,GS,HD,HON,JNJ,JPM,MCD,META,MSFT,NKE,NVDA,PFE,QQQ,SPY,XOM
2020-02-11,77.15498352050781,342.3829345703125,29.840892791748047,120.54801177978516,83.50830841064453,74.88408660888672,203.96484375,207.6124267578125,147.4564971923828,126.96580505371094,116.58025360107422,,205.57675170898438,174.34591674804688,91.65400695800781,6.667106628417969,26.591629028320312,223.5924530029297,306.38330078125,45.85182571411133
2020-02-12,78.98722076416016,345.39501953125,29.96963119506836,123.55746459960938,84.1315689086914,75.30908203125,205.8538818359375,207.56944274902344,149.12733459472656,126.2139892578125,116.58025360107422,,209.1189422607422,174.6011505126953,94.38475036621094,6.78283166885376,26.3472843170166,225.77052307128906,308.3571472167969,46.41238021850586
2020-02-13,78.42475128173828,342.82000732421875,29.961042404174805,123.67253112792969,83.8462142944336,75.04922485351562,205.59507751464844,208.2310333251953,148.2548828125,125.37864685058594,116.47884368896484,,211.48040771484375,173.65589904785156,94.72380828857422,6.739030838012695,25.78180694580078,225.48135375976562,308.0282287597656,46.15482711791992
2020-02-14,78.4440689086914,340.489990234375,29.909549713134766,122.14124298095703,83.62590026855469,75.31403350830078,204.49960327148438,210.5250701904297,148.8228302001953,125.41206359863281,116.12405395507812,,212.51229858398438,175.20611572265625,94.87958526611328,7.212141990661621,25.48859214782715,226.12710571289062,308.5216979980469,45.94272994995117
2020-02-18,77.0076904296875,338.8800048828125,29.411781311035156,120.8932113647461,83.74745178222656,75.3492431640625,201.1614227294922,209.58853149414062,147.6786651611328,124.58505249023438,114.5865478515625,,216.1041259765625,176.98321533203125,93.4684066772461,7.380878448486328,25.35594940185547,226.21377563476562,307.7266540527344,45.35945129394531
2020-02-19,78.12301635742188,338.29998779296875,29.797983169555664,121.1410140991211,84.12730407714844,75.61851501464844,204.71524047851562,209.33082580566406,148.86392211914062,124.4179916381836,116.14942169189453,,215.79653930664062,177.5140380859375,93.8899154663086,7.832087993621826,25.293115615844727,228.38218688964844,309.197998046875,45.70790481567383
2020-02-20,77.3215560913086,336.2799987792969,29.909549713134766,121.20301818847656,83.42078399658203,75.22774505615234,200.74742126464844,212.2348175048828,148.73223876953125,123.94180297851562,116.14942169189453,,212.90921020507812,174.8031463623047,93.95407104492188,7.68276309967041,25.027830123901367,226.2620086669922,307.9277038574219,45.34430694580078
2020-02-21,75.57137298583984,330.3800048828125,29.4890193939209,121.45084381103516,82.81304168701172,73.56497955322266,198.92735290527344,210.79144287109375,148.05735778808594,125.24497985839844,114.73017883300781,,208.54348754882812,169.27716064453125,91.86479949951172,7.318660736083984,24.937070846557617,221.91563415527344,304.7565612792969,44.791324615478516
2020-02-24,71.98172760009766,317.8999938964844,28.090087890625,116.98971557617188,79.54640197753906,70.41105651855469,193.6829071044922,205.9456329345703,144.26283264160156,122.66407012939453,111.64672088623047,,199.15713500976562,161.97869873046875,87.8877944946289,6.801249027252197,24.204038619995117,213.35777282714844,294.6492614746094,42.693023681640625
2020-02-25,69.54351806640625,304.1400146484375,26.67400360107422,114.18378448486328,76.50765991210938,68.74779510498047,187.7052459716797,203.95233154296875,138.1143798828125,121.60481262207031,106.66249084472656,,195.23789978027344,159.30575561523438,85.12953186035156,6.521762847900391,23.687421798706055,207.55618286132812,285.72076416015625,41.05681228637695
2020-02-26,70.646728515625,305.5899963378906,26.287792205810547,113.51995086669922,74.47931671142578,68.9535903930664,186.12673950195312,202.14804077148438,137.6040802001953,120.78936767578125,106.98350524902344,,195.66452026367188,161.2962646484375,84.30484008789062,6.661131381988525,24.23894691467285,208.62596130371094,284.669677734375,40.1553840637207
2020-02-27,66.02867889404297,287.760009765625,25.000438690185547,109.11190032958984,71.50895690917969,65.20854187011719,177.42335510253906,193.08367919921875,132.0347137451172,116.95586395263672,102.53148651123047,,188.2725067138672,149.93145751953125,81.14340209960938,6.290336608886719,23.806108474731445,198.17922973632812,271.8847961425781,37.738956451416016
2020-02-28,65.99005889892578,275.1099853515625,24.459749221801758,109.9704818725586,70.90880584716797,66.41358184814453,174.23831176757812,187.1639404296875,134.202880859375,113.05504608154297,98.08790588378906,,190.9713592529297,153.561767578125,82.13121795654297,6.725380897521973,23.331382751464844,198.33340454101562,270.7424011230469,38.96610641479492
2020-03-02,72.13377380371094,289.2699890136719,25.2064208984375,112.94457244873047,73.3777847290039,68.74779510498047,181.7886199951172,197.56004333496094,135.91592407226562,117.7124252319336,102.65819549560547,,194.9104461669922,163.7796173095703,85.16358184814453,6.88375997543335,24.350643157958984,208.56813049316406,282.4674072265625,40.814414978027344
2020-03-03,69.84284973144531,280.6199951171875,23.816076278686523,110.09442138671875,71.70647430419922,66.33772277832031,176.54681396484375,195.8416290283203,133.9711456298828,113.98821258544922,98.80597686767578,,184.44261169433594,155.931396484375,83.55550384521484,6.621289253234863,23.94573211669922,201.8798828125,274.37957763671875,38.86005401611328
2020-03-04,73.08248901367188,283.1199951171875,24.365341186523438,112.7675552368164,74.8515625,68.51374053955078,181.1551513671875,207.13124084472656,141.66734313964844,120.62117767333984,101.2474136352539,,190.2668914794922,161.65643310546875,86.18354034423828,7.084971904754639,25.411794662475586,210.30282592773438,285.91259765625,39.708457946777344
2020-03-05,70.71190643310547,260.3699951171875,23.130231857299805,107.96121978759766,73.83361053466797,65.19912719726562,172.51998901367188,201.74423217773438,136.47862243652344,119.3853759765625,96.28009796142578,,183.72817993164062,157.599609375,83.23391723632812,6.805566310882568,24.75555992126465,203.913330078125,276.4083251953125,37.958621978759766
2020-03-06,69.77284240722656,262.3299865722656,22.2060546875,107.46554565429688,72.41297912597656,64.25592803955078,167.36495971679688,196.33140563964844,135.7421112060547,119.4021987915039,91.30430603027344,,179.67994689941406,153.14471435546875,81.19393157958984,6.62502384185791,24.44838523864746,200.4728546142578,271.8389892578125,36.125457763671875
2020-03-09,64.2543716430664,227.1699981689453,18.941225051879883,92.11711120605469,61.28363037109375,60.29119110107422,149.97329711914062,180.82318115234375,126.49840545654297,114.70279693603516,78.93667602539062,,168.1802215576172,142.76571655273438,77.28863525390625,6.112036228179932,23.568742752075195,186.54713439941406,250.61000061035156,31.709199905395508
2020-03-10,68.882080078125,231.00999450683594,20.392261505126953,94.2591552734375,64.55785369873047,63.23585510253906,159.98825073242188,193.9171600341797,133.80563354492188,119.07434844970703,85.06978607177734,,176.80255126953125,152.5286407470703,81.13880920410156,6.501508712768555,24.148193359375,196.70472717285156,263.5776672363281,32.883323669433594
2020-03-11,66.48976135253906,189.0800018310547,19.580368041992188,89.12532043457031,63.07646560668945,60.04869842529297,149.1748046875,184.13473510742188,126.93704986572266,110.80204772949219,81.06551361083984,,168.91445922851562,145.6187744140625,77.18755340576172,6.137686252593994,22.458728790283203,188.1372528076172,250.728759765625,31.800092697143555
2020-03-12,59.923583984375,154.83999633789062,17.714752197265625,81.66352844238281,57.93342971801758,55.121925354003906,130.76773071289062,164.8468017578125,111.5943603515625,105.43006134033203,74.38326263427734,,153.2672576904297,131.8085174560547,68.18232727050781,5.386630058288574,20.95775032043457,170.88668823242188,226.7396697998047,28.164066314697266
2020-03-13,67.10293579101562,170.1999969482422,20.867305755615234,88.19591522216797,63.37272262573242,60.215816497802734,153.75706481933594,177.8899688720703,123.64341735839844,112.89533996582031,87.78156280517578,,168.95413208007812,150.54759216308594,69.45040130615234,5.997485637664795,22.83571434020996,185.36175537109375,246.12283325195312,28.876121520996094
2020-03-16,58.470333099365234,129.61000061035156,17.65428924560547,82.68145751953125,52.94990539550781,53.21022033691406,134.22177124023438,142.67869567871094,111.9419174194336,106.87603759765625,74.64513397216797,,144.87310791015625,128.3583526611328,61.373268127441406,4.890825271606445,21.0694522857666,163.1576690673828,219.19117736816406,26.126373291015625
